varenummer;navn;poeng;konklusjon;date;url_aperitif
159,90;Le Combal 2007;87;En saftig og elegant vin for de neste tre årene. Meget godt kjøp. 87 p (2007) (Ukens vin - 12.10.11);2007-årgang.                        Smakt 24. juni 2015;https://www.aperitif.no/pollisten/produkt/le-combal-2007/256460
5238201;Cicala del Giglio 2010;87;En flott vin for de neste tre årene. Meget godt kjøp. 87 p (2010) ;2010-årgang.                        Smakt 13. september 2011;https://www.aperitif.no/pollisten/produkt/cicala-del-giglio-2010/254292
5249901;May Recis Silvaner Spätlese Trocken 2008;87;En flott vin for de neste fem-seks årene. Meget godt kjøp. 87 p (2008) ;2008-årgang.                        Smakt 20. mai 2011;https://www.aperitif.no/pollisten/produkt/may-recis-silvaner-spatlese-trocken-2008/254076
9293401;De Wetshof Danie de Wet Sauvignon Blanc 2010;87;En flott sørafrikaner for de neste tre årene. Meget godt kjøp. 87 p (2010) ;2010-årgang.                        Smakt  8. august 2011;https://www.aperitif.no/pollisten/produkt/de-wetshof-danie-de-wet-sauvignon-blanc-2010/254072
92105;Valdesil Godello Sobre Lías 2010;87;En god vin for de neste fem årene. Meget godt kjøp. 87 p (2010) ;2009-årgang.                        Smakt 28. november 2011;https://www.aperitif.no/pollisten/produkt/valdesil-godello-sobre-lias-2010/254070
5238601;Michele Chiarlo Moscato d'Asti Nivole 2010;87;En lekker moscato for de neste to årene. Meget godt kjøp. 87 p (2010) ;2010-årgang.                        Smakt 30. juni 2011;https://www.aperitif.no/pollisten/produkt/michele-chiarlo-moscato-d-asti-nivole-2010/254057
9367501;Cotes-du-Rhone Villages Marne Jaune 2009;87;En herlig vin for de neste to årene. Meget godt kjøp. (2009) ;2009-årgang.                        Smakt  6. september 2011;https://www.aperitif.no/pollisten/produkt/cotes-du-rhone-villages-marne-jaune-2009/253971
9368401;Cotes-du-Rhone Village Terre d'Argile 2009;87;En deilig og sødmefylt vin for de neste fire årene. Meget godt kjøp. (2009) ;2009-årgang.                        Smakt  6. september 2011;https://www.aperitif.no/pollisten/produkt/cotes-du-rhone-village-terre-d-argile-2009/253969
91710;Lawson's Dry Hills Marlborough Riesling 2009;87;En ganske rik riesling fra NZ. Tåler fint fem år. Meget godt kjøp. (2009) ;2009-årgang.                        Smakt 23. juni 2011;https://www.aperitif.no/pollisten/produkt/lawson-s-dry-hills-marlborough-riesling-2009/242876
9278901;Akarua Central Otago Chardonnay 2009;87;En god chardonnay som trenger litt mer tid. Tåler fint fem år. Godt kjøp. (2009) ;2009-årgang.                        Smakt 23. juni 2011;https://www.aperitif.no/pollisten/produkt/akarua-central-otago-chardonnay-2009/242874
9183201;Vigneti Belisario Verdicchio di Matelica 2009;87;En flott skalldyrvin som vil utvikle seg videre i minst fem år. Meget godt kjøp. 87 p (2009) (Gjensyn - 06.07.11);Smakt 24. juni 2015;https://www.aperitif.no/pollisten/produkt/vigneti-belisario-verdicchio-di-matelica-2009/242873
9278401;Julicher 99 Rows Martinborough Pinot Noir 2013;87;En god pinot, men altså litt mye fat. Tåler fint fem år. Godt kjøp. (2009) ;2009-årgang.                        Smakt 23. juni 2011;https://www.aperitif.no/pollisten/produkt/julicher-99-rows-martinborough-pinot-noir-2013/242862
9189001;Ch. Le Bernat 2004;87;En god bordeaux som fortsatt tåler fem-seks år. Meget godt kjøp. (2004) ;2004-årgang.                        Smakt 23. juni 2011;https://www.aperitif.no/pollisten/produkt/ch-le-bernat-2004/242851
9206001;Cefalicchio Ponte della Lama 2010;87;En virkelig god rosé som holder langt inn i neste sommer. Meget godt kjøp. 87 p (2010) ;2010-årgang.                        Smakt 27. juni 2011;https://www.aperitif.no/pollisten/produkt/cefalicchio-ponte-della-lama-2010/242844
92407;Ch. Miraval 2005;87;En klassisk og vellaget vin for de neste tre årene. Meget godt kjøp. 87 p (2005) (Godbiter i pollisten - 02.06.11);2005-årgang.                        Smakt 24. juni 2015;https://www.aperitif.no/pollisten/produkt/ch-miraval-2005/242458
9198401;Sogno di Ulisse Bianco 2010;87;En fruktbombe av dimensjoner som holder fint et par år til. Meget godt kjøp. 87 p (2010);2010-årgang.                        Smakt 24. juni 2015;https://www.aperitif.no/pollisten/produkt/sogno-di-ulisse-bianco-2010/241995
9176901;Grangette Picpoul de Pinet 2009;87;En virkelig god hvitvin for de neste tre årene. Meget godt kjøp. (2009) ;2009-årgang.                        Smakt 28. april 2011;https://www.aperitif.no/pollisten/produkt/grangette-picpoul-de-pinet-2009/241575
9188901;Battenfeld Spaner Hohen-Sülzen Grüner Sylvaner 2009;87;En svært vellaget vin for de neste tre årene. Meget godtkjøp. (2009) ;2009-årgang.                        Smakt 28. april 2011;https://www.aperitif.no/pollisten/produkt/battenfeld-spaner-hohen-sulzen-gruner-sylvaner-2009/241560
9055701;Belguardo Serrata Maremma 2008;87;En svært så innsmigrende vin for de neste tre årene. Meget godt kjøp. 87 p (2008) (Ukens vin - 06.04.11);2008-årgang.                        Smakt 24. juni 2015;https://www.aperitif.no/pollisten/produkt/belguardo-serrata-maremma-2008/241513
9157401;Le Grand Vallat 2009;87;En interessant vin som bør legges til side et par år. Tåler fint fem år. Meget godt kjøp. (2009) ;2009-årgang.                        Smakt 28. april 2011;https://www.aperitif.no/pollisten/produkt/le-grand-vallat-2009/241507
9192601;Proprietà Sperino Rosa del Rosa 2014;87;En deilig rose. Meget godt kjøp.;2014-årgang.                        Smakt 29. april 2015;https://www.aperitif.no/pollisten/produkt/proprieta-sperino-rosa-del-rosa-2014/241486
9111601;Devevey Hautes-Côtes-de-Beaune les Champs Perdrix 2009;87;En vellaget burgunder for de neste tre-fire årene. Meget godt kjøp.  (2009) ;2009-årgang.                        Smakt 24. februar 2011;https://www.aperitif.no/pollisten/produkt/devevey-hautes-cotes-de-beaune-les-champs-perdrix-2009/233393
5265301;Bouvier Bourgogne Aligoté Vieilles Vignes 2012;87;En flott aligoté for de neste fem årene. Meget godt kjøp. (2009) ;2009-årgang.                        Smakt 24. februar 2011;https://www.aperitif.no/pollisten/produkt/bouvier-bourgogne-aligote-vieilles-vignes-2012/233387
91004;Jimenez-Landi Bajondillo 2012;87;En flott vin for de neste fem årene. Meget godt kjøp. (2009) ;2009-årgang.                        Smakt 24. februar 2011;https://www.aperitif.no/pollisten/produkt/jimenez-landi-bajondillo-2012/233365
9113001;Pelassa Nebbiolo d'Alba Sot 2012;87;En herlig vin som er perfekt nå men som tåler 4 til. Meget godt kjøp.;2011-årgang.                        Smakt 22. september 2015;https://www.aperitif.no/pollisten/produkt/pelassa-nebbiolo-d-alba-sot-2012/233340
9105501;Suremain Mercurey 1er Cru En Sazenay 2008;87;En syrefrisk vin for de neste fem årene. Meget godt kjøp. (2008) ;2008-årgang.                        Smakt 24. februar 2011;https://www.aperitif.no/pollisten/produkt/suremain-mercurey-1er-cru-en-sazenay-2008/233330
9111401;Jaeger-Defaix Rully 1er Cru Clos du Chapitre 2008;87;En god rød burgunder for de neste fem årene. Meget godt kjøp. (2008) ;2008-årgang.                        Smakt 24. februar 2011;https://www.aperitif.no/pollisten/produkt/jaeger-defaix-rully-1er-cru-clos-du-chapitre-2008/233313
9105701;Demessey Rully 2009;87;En elegant og svært drikkevennlig vin for de neste tre årene. Godt kjøp. (2009) ;2009-årgang.                        Smakt 24. februar 2011;https://www.aperitif.no/pollisten/produkt/demessey-rully-2009/233307
52203;Tesch Unplugged Riesling Kabinett Trocken 2008;87;En flott tørr riesling for de neste fire-fem årene. Meget godt kjøp. 87 p (2008) (Ukens vin - 26.01.11);2008-årgang.                        Smakt 24. juni 2015;https://www.aperitif.no/pollisten/produkt/tesch-unplugged-riesling-kabinett-trocken-2008/232581
8056901;Ratzenberger Steeger St. Jost Riesling Spätlese Trocken 2009;87;En frisk og god riesling for de neste fem årene. Meget godt kjøp. (2009) ;2009-årgang.                        Smakt 28. oktober 2010;https://www.aperitif.no/pollisten/produkt/ratzenberger-steeger-st-jost-riesling-spatlese-trocken-2009/231771
5273301;Marco Carpineti Collesanti Bianco 2009;87;En spennende og annerledes vin. Holder minst fire år. Meget godt kjøp. 87 p (2009) (Ukens vin - 10.11.10);2009-årgang.                        Smakt 24. juni 2015;https://www.aperitif.no/pollisten/produkt/marco-carpineti-collesanti-bianco-2009/231755
8062501;Concannon Conservancy Petite Sirah 2008;87;En flott vin for de neste fem årene. Meget godt kjøp. (2008) ;2008-årgang.                        Smakt  4. januar 2011;https://www.aperitif.no/pollisten/produkt/concannon-conservancy-petite-sirah-2008/231725
9031101;St. Magdalena Cabernet 2009;87;En svært tiltalende vin for de neste fem årene. Meget godt kjøp. (2009) ;2009-årgang.                        Smakt  4. januar 2011;https://www.aperitif.no/pollisten/produkt/st-magdalena-cabernet-2009/231709
5337001;Cefalicchio Romanico Nero di Troia 2011;87;En herlig vin som tåler 5-6 år til. Meget godt kjøp. (2009) ;Smakt  8. januar 2015;https://www.aperitif.no/pollisten/produkt/cefalicchio-romanico-nero-di-troia-2011/231696
8061501;Lirano Langhe Nebbiolo 2009;87;En god nebbiolo som er drikkeklar men som likevel holder tre år til. Meget godt kjøp. (2009) ;2009-årgang.                        Smakt  4. januar 2011;https://www.aperitif.no/pollisten/produkt/lirano-langhe-nebbiolo-2009/231688
1085001;Fontanabianca Langhe Nebbiolo 2009;87;En veldig god nebbiolo som vil utvikle seg videre i minst fem år til. Meget godt kjøp. (2009) ;2009-årgang.                        Smakt  4. januar 2011;https://www.aperitif.no/pollisten/produkt/fontanabianca-langhe-nebbiolo-2009/231686
1085101;Les Terrasses de Cayx 2009;87;En ung og lovende vin for de neste 10 årene. Meget godt kjøp. (2009) ;2009-årgang.                        Smakt  4. januar 2011;https://www.aperitif.no/pollisten/produkt/les-terrasses-de-cayx-2009/231680
8061301;Baldès Malbec 2009;87;En fast og god vin som vil utvikle seg videre i minst sju år. Meget godt kjøp. (2009) ;2009-årgang.                        Smakt  4. januar 2011;https://www.aperitif.no/pollisten/produkt/baldes-malbec-2009/231675
80608;Viranel Tradition 2010;87;En deilig vin i dag men som tåler fint seks år til. Meget godt kjøp. (2009) ;2009-årgang.                        Smakt  4. januar 2011;https://www.aperitif.no/pollisten/produkt/viranel-tradition-2010/231672
8063001;Esperanto 2009;87;En god vin for de neste fem årene. Meget godt kjøp. (2009) ;2009-årgang.                        Smakt  4. januar 2011;https://www.aperitif.no/pollisten/produkt/esperanto-2009/231671
6553805;Ch. Bonnet Reserve 1999;87;Rundere og noe fyldigere i frukten og samtidig litt bløtere enn 98. Tåler fint fire år. Meget godt kjøp. 87 p (1999) ;2006-årgang.                        Smakt  1. november 2010;https://www.aperitif.no/pollisten/produkt/ch-bonnet-reserve-1999/231621
6553705;Ch. Bonnet Reserve 1998;87;En flott moden bordeaux som vil holde i minst fem år til. Meget godt kjøp. 87 p (1998) ;2008-årgang.                        Smakt  1. november 2010;https://www.aperitif.no/pollisten/produkt/ch-bonnet-reserve-1998/231620
80607;Bellevue de Fourcas Dupré 2006;87;En god og drikkeklar bordeaux som vil holde seg i minst seks år til. Meget godt kjøp. (2006) ;2006-årgang.                        Smakt  4. januar 2011;https://www.aperitif.no/pollisten/produkt/bellevue-de-fourcas-dupre-2006/231617
5176601;Chantilli Chenin Blanc 2010;87;En veldig god vin som tåler mye smak og skarpe toner i maten. Holder fint fem år. Meget godt kjøp. 87 p (2009) (Ukens vin - 13.10.10);Smakt 24. juni 2015;https://www.aperitif.no/pollisten/produkt/chantilli-chenin-blanc-2010/217463
5272601;Xavier Clua Mas d'en Pol Vi Negre 2009;87;En veldig ung vin som med fordel kan dekanteres i dag og som holder fint i fire år. Meget godt kjøp. 87 p (2009) (Ukens vin - 06.10.10);2009-årgang.                        Smakt 24. juni 2015;https://www.aperitif.no/pollisten/produkt/xavier-clua-mas-d-en-pol-vi-negre-2009/217460
6775001;Langhe Nebbiolo 2008;87;En bløt og innsmigrende nebbiolo for de neste tre årene. Godt kjøp. (2008) ;2008-årgang.                        Smakt  5. oktober 2010;https://www.aperitif.no/pollisten/produkt/langhe-nebbiolo-2008/217452
6773501;Campo Romano Pinot Nero 2008;87;En god og myk pinot nero for de neste fire årene. Godt kjøp. (2008) ;2008-årgang.                        Smakt  5. oktober 2010;https://www.aperitif.no/pollisten/produkt/campo-romano-pinot-nero-2008/217445
3758501;Fürst von Metternich Riesling Sekt Trocken;87;Drikk nå. ;Smakt 13. november 2003;https://www.aperitif.no/pollisten/produkt/furst-von-metternich-riesling-sekt-trocken/90047
5043601;Trepat 1998;87;En overraskende kompleks og særpreget cava. Best nå. Meget godt kjøp. (1998) ;1998-årgang.                        Smakt 27. juni 2005;https://www.aperitif.no/pollisten/produkt/trepat-1998/90035
8025201;Parxet Gran Reserva Extra Brut 2004;87;Et godt alternativ til champagne. Best innen tre år. Meget godt kjøp.  (2004) ;2004-årgang.                        Smakt 23. april 2009;https://www.aperitif.no/pollisten/produkt/parxet-gran-reserva-extra-brut-2004/90012
5067601;Mont-Ferrant Cava Tradició Brut;87;En svært vellaget cava som vil utvikle seg videre i minst tre år. Meget godt kjøp. 87 p  ;Smakt 15. desember 2008;https://www.aperitif.no/pollisten/produkt/mont-ferrant-cava-tradicio-brut/90005
5072001;Mont-Ferrant Cava Blanes Nature;87;En svært frisk og småkompleks cava som vil utvikle seg videre i minst tre år. Meget godt kjøp. 87 p  ;Smakt 15. desember 2008;https://www.aperitif.no/pollisten/produkt/mont-ferrant-cava-blanes-nature/90004
3424901;Duc De Foix Cava Brut;87;Drikk nå. ;Smakt 13. november 2003;https://www.aperitif.no/pollisten/produkt/duc-de-foix-cava-brut/89967
5310;Caravaglio Salina Bianco 2012;87;En flott og særpreget vin for de neste fire årene.  Meget godt kjøp. (2012) ;2012-årgang.                        Smakt 22. juli 2013;https://www.aperitif.no/pollisten/produkt/caravaglio-salina-bianco-2012/305284
496601;Pomponette Rosé 2018;87;En herlig rose som tåler 2-3 år. Meget godt kjøp.;2018-årgang.                        Smakt 14. januar 2019;https://www.aperitif.no/pollisten/produkt/pomponette-rose-2018/302953
492401;Elkjær-Amiel Rosé 2012;87;En flott rose for de neste to årene. Meget godt kjøp. (2012) ;2012-årgang.                        Smakt 22. april 2013;https://www.aperitif.no/pollisten/produkt/elkjaer-amiel-rose-2012/302951
9768801;Ch. Esclans Whispering Angel 2013;87;En deilig rose for de neste to årene. Meget godt kjøp. (2012) ;2012-årgang.                        Smakt 25. juni 2013;https://www.aperitif.no/pollisten/produkt/ch-esclans-whispering-angel-2013/302947
623401;Ch. Miraval Rosé 2012;87;En ganske kraftig rose for de neste to årene. (2012) ;2012-årgang.                        Smakt 25. juni 2013;https://www.aperitif.no/pollisten/produkt/ch-miraval-rose-2012/302943
5308;Mas Nicot Rosé 2012;87;En herlig rose. Innen året. Meget godt kjøp. (2012) ;2012-årgang.                        Smakt 22. april 2013;https://www.aperitif.no/pollisten/produkt/mas-nicot-rose-2012/302942
529701;Jean David Rosé 2012;87;En god matrosé med karakter. To år. Meget godt kjøp. (2012) ;2012-årgang.                        Smakt 22. april 2013;https://www.aperitif.no/pollisten/produkt/jean-david-rose-2012/302941
514101;Melaric Globules Roses;87;En morsom rose for de neste to. Meget godt kjøp. (2012) ;2012-årgang.                        Smakt 22. april 2013;https://www.aperitif.no/pollisten/produkt/melaric-globules-roses/302920
517401;Jonc-Blanc Le Vin en Rose;87;En flott rose med mye karakter for de neste to årene. Meget godt kjøp.  (2012) ;2012-årgang.                        Smakt 25. april 2013;https://www.aperitif.no/pollisten/produkt/jonc-blanc-le-vin-en-rose/302828
624301;Minges Gleisweiler Riesling Trocken 2012;87;En herlig syrefrisk vin for de neste fem-seks årene. Meget godt kjøp. (2012) ;2012-årgang.                        Smakt 25. juni 2013;https://www.aperitif.no/pollisten/produkt/minges-gleisweiler-riesling-trocken-2012/302824
561601;Ch. Lestignac L'apanivore 2011;87;En flott vin for de neste fire årene. Meget godt kjøp. (2011) ;2011-årgang.                        Smakt  1. juli 2013;https://www.aperitif.no/pollisten/produkt/ch-lestignac-l-apanivore-2011/302652
52392;Burlotto Dolcetto d’Alba 2011;87;En herlig vin for de neste tre årene. Meget godt kjøp. (2011) ;2011-årgang.                        Smakt 13. juni 2012;https://www.aperitif.no/pollisten/produkt/burlotto-dolcetto-d-alba-2011/302543
